stem,split,cls,cls_name,w,h,area,ar,cx,cy,max_eye_w,source,vg
187_jpg.rf.35fbf2d3676036922ebc463476ee65ca,train,1,open_eye,0.1375,0.117188,0.016113350000000002,1.173328327132471,0.405469,0.342187,0.1375,bare_numeric,4440
187_jpg.rf.35fbf2d3676036922ebc463476ee65ca,train,1,open_eye,0.125,0.120313,0.015039125,1.0389567212188209,0.669531,0.328906,0.1375,bare_numeric,4440
187_jpg.rf.68f684714b398c010e38692632376932,train,1,open_eye,0.671875,1.0,0.671875,0.671875,0.495312,0.5,0.671875,bare_numeric,4441
187_jpg.rf.ae942adbc13be5f498c3c8afaa79c503,train,1,open_eye,0.6625,1.0,0.6625,0.6625,0.485938,0.5,0.6625,bare_numeric,4442
187_jpg.rf.e290f0aed4cf0d12146e23d2a72c55b9,train,1,open_eye,0.115625,0.1375,0.0158984375,0.8409090909090908,0.317188,0.359375,0.11875,bare_numeric,4444
187_jpg.rf.e290f0aed4cf0d12146e23d2a72c55b9,train,1,open_eye,0.11875,0.125,0.01484375,0.95,0.303906,0.621875,0.11875,bare_numeric,4444
187_jpg.rf.e47d6a732d48ad2c84b29ec0ae2c9fd1,train,1,open_eye,0.65,1.0,0.65,0.65,0.507812,0.5,0.65,bare_numeric,4445
187_jpg.rf.ebce0ef60261a6f065c117f20156ecf0,train,1,open_eye,0.115625,0.1375,0.0158984375,0.8409090909090908,0.632812,0.396094,0.11875,bare_numeric,4446
187_jpg.rf.ebce0ef60261a6f065c117f20156ecf0,train,1,open_eye,0.11875,0.125,0.01484375,0.95,0.646094,0.658594,0.11875,bare_numeric,4446
188_jpg.rf.05a8e7a10a04599a593763ff982739be,train,1,open_eye,0.1125,0.154688,0.0174024,0.7272703764997932,0.61875,0.402344,0.1125,bare_numeric,4448
188_jpg.rf.05a8e7a10a04599a593763ff982739be,train,1,open_eye,0.0875,0.08125,0.007109374999999999,1.0769230769230769,0.625781,0.63125,0.1125,bare_numeric,4448
188_jpg.rf.0efe077e91cc3697cafe5b1e73ae8908,train,2,yawning,1.0,0.628125,0.628125,1.5920398009950247,0.5,0.491406,0.0,bare_numeric,4449
188_jpg.rf.247f3531c780e4c133f35a1b1703c2c4,train,1,open_eye,0.120313,0.165625,0.019926840625,0.7264181132075472,0.591406,0.392188,0.120313,bare_numeric,12585
188_jpg.rf.247f3531c780e4c133f35a1b1703c2c4,train,1,open_eye,0.09375,0.0875,0.008203124999999999,1.0714285714285714,0.599219,0.6375,0.120313,bare_numeric,12585
188_jpg.rf.5aafa84ad777b53094d4b3ddd97884cc,train,2,yawning,0.628125,0.98125,0.61634765625,0.6401273885350319,0.484375,0.509375,0.0,bare_numeric,4453
188_jpg.rf.9a75d6a5cfc2efc3ebb507b16893206e,train,2,yawning,0.971875,0.628125,0.6104589843750001,1.5472636815920398,0.514062,0.515625,0.0,bare_numeric,4457
1891_jpg.rf.b02dbcfacb56ac9862fb10f15044f55b,train,1,open_eye,0.072656,0.054688,0.003973411328,1.3285547103569337,0.614844,0.407031,0.072656,bare_numeric,4459
1891_jpg.rf.b02dbcfacb56ac9862fb10f15044f55b,train,1,open_eye,0.045312,0.050781,0.002300988672,0.8923022390264075,0.729688,0.403125,0.072656,bare_numeric,4459
1891_jpg.rf.e3c2a33d99a6040f056636b3713a5a6c,train,1,open_eye,0.144531,0.110156,0.015920956836,1.3120574458041323,0.729688,0.314063,0.144531,bare_numeric,4460
1891_jpg.rf.e3c2a33d99a6040f056636b3713a5a6c,train,1,open_eye,0.0875,0.1,0.008749999999999999,0.8749999999999999,0.95625,0.303906,0.144531,bare_numeric,4460
1893_jpg.rf.536a630c888a2ba1250a82a6f3991c2e,train,1,open_eye,0.078125,0.059375,0.004638671875,1.3157894736842106,0.603125,0.425781,0.078125,bare_numeric,4461
1893_jpg.rf.536a630c888a2ba1250a82a6f3991c2e,train,1,open_eye,0.058594,0.050781,0.002975461914,1.153856757448652,0.748437,0.455469,0.078125,bare_numeric,4461
1897_jpg.rf.0d00ea8fafd59bfbb8285f5e8901e7f8,train,1,open_eye,0.054688,0.078125,0.0042725,0.7000064,0.429688,0.371094,0.054688,bare_numeric,4502
1897_jpg.rf.0d00ea8fafd59bfbb8285f5e8901e7f8,train,1,open_eye,0.045312,0.059375,0.0026904,0.7631494736842105,0.464062,0.222656,0.054688,bare_numeric,4502
1897_jpg.rf.67764f423d75864c12b74a8f1d39e81d,train,1,open_eye,0.054688,0.078125,0.0042725,0.7000064,0.570312,0.628906,0.054688,bare_numeric,4500
1897_jpg.rf.67764f423d75864c12b74a8f1d39e81d,train,1,open_eye,0.045312,0.059375,0.0026904,0.7631494736842105,0.535937,0.777344,0.054688,bare_numeric,4500
1897_jpg.rf.844eef2cb654e87d804b27cf022df0a8,train,1,open_eye,0.076563,0.059375,0.004545928125,1.289482105263158,0.632812,0.429688,0.076563,bare_numeric,4466
1897_jpg.rf.844eef2cb654e87d804b27cf022df0a8,train,1,open_eye,0.065625,0.059375,0.0038964843749999998,1.105263157894737,0.773438,0.465625,0.076563,bare_numeric,4466
1897_jpg.rf.bcd76c712ff015598b510accad80ad6b,train,1,open_eye,0.153125,0.11875,0.01818359375,1.2894736842105265,0.764844,0.360156,0.153125,bare_numeric,4465
1897_jpg.rf.eb9939c6d1261543e846e1834728fef3,train,1,open_eye,0.078125,0.054688,0.0042725,1.4285583674663547,0.628906,0.429688,0.078125,bare_numeric,4466
1897_jpg.rf.eb9939c6d1261543e846e1834728fef3,train,1,open_eye,0.059375,0.045312,0.0026904,1.310359286723164,0.777344,0.464062,0.078125,bare_numeric,4466
1898_jpg.rf.a1b81ead4f790e060e70ad44ed7c9e7d,train,1,open_eye,0.164844,0.107031,0.017643418164,1.5401519186030215,0.70625,0.30625,0.164844,bare_numeric,6829
1898_jpg.rf.a1b81ead4f790e060e70ad44ed7c9e7d,train,1,open_eye,0.08125,0.1125,0.009140625000000001,0.7222222222222222,0.959375,0.34375,0.164844,bare_numeric,6829
1899_jpg.rf.f21cc6b383c99e0423af7d580d22de04,train,1,open_eye,0.146875,0.113281,0.016638146875000003,1.2965545854997749,0.739062,0.228906,0.146875,bare_numeric,4470
1899_jpg.rf.f21cc6b383c99e0423af7d580d22de04,train,1,open_eye,0.06875,0.096094,0.0066064625,0.7154452931504569,0.965625,0.277344,0.146875,bare_numeric,4470
189_jpg.rf.09caa2e5d2e3d25b3b71fe9ae3b6552c,train,2,yawning,0.267188,0.503125,0.1344289625,0.5310568944099378,0.5375,0.36875,0.0,bare_numeric,4487
189_jpg.rf.26afa50a87fca58e40aa32e974fe175e,train,2,yawning,0.503125,0.267188,0.1344289625,1.8830374118598143,0.36875,0.4625,0.0,bare_numeric,4472
189_jpg.rf.3324ba9b918e3fbac4bc099b51d553c6,train,2,yawning,0.503125,0.267188,0.1344289625,1.8830374118598143,0.63125,0.5375,0.0,bare_numeric,4482
189_jpg.rf.8aa6e8428d76722f3677e041c57925de,train,1,open_eye,1.0,0.66875,0.66875,1.4953271028037385,0.5,0.490625,1.0,bare_numeric,4478
189_jpg.rf.8c2eca3a0572b7b1a26325fae7d8e4ab,train,1,open_eye,0.110937,0.151562,0.016813833594,0.7319578786239295,0.633594,0.577344,0.110937,bare_numeric,12519
189_jpg.rf.8c2eca3a0572b7b1a26325fae7d8e4ab,train,1,open_eye,0.110937,0.090625,0.010053665625,1.2241324137931033,0.633594,0.342969,0.110937,bare_numeric,12519
189_jpg.rf.a1dff63754c8ebe461f4ccbbaa5aa49a,train,1,open_eye,1.0,0.70625,0.70625,1.415929203539823,0.5,0.489844,1.0,bare_numeric,4481
189_jpg.rf.e9776e65d14ab28ea228668533d0cbba,train,1,open_eye,1.0,0.7,0.7,1.4285714285714286,0.5,0.482812,1.0,bare_numeric,4486
189_jpg.rf.f866d7e282a2f65309bcdca8f20379e7,train,1,open_eye,0.115625,0.157812,0.018247012500000003,0.7326755886751324,0.621875,0.429688,0.115625,bare_numeric,12587
189_jpg.rf.f866d7e282a2f65309bcdca8f20379e7,train,1,open_eye,0.115625,0.095312,0.01102045,1.2131211180124224,0.621875,0.673438,0.115625,bare_numeric,12587
18_jpg.rf.20751cd6d696ac497c970e550e32406b,train,2,yawning,0.709375,0.407813,0.289292346875,1.7394614688595018,0.354687,0.546094,0.0,bare_numeric,4491
18_jpg.rf.b2447f89d4a448d4f251d32990100676,train,2,yawning,0.721875,0.398438,0.28762243125000003,1.8117624322981243,0.360938,0.450781,0.0,bare_numeric,4496
18_jpg.rf.da7ad4337e68263e540cd850bfc6ebf5,train,2,yawning,0.717187,0.392188,0.28127213515599997,1.8286816526767775,0.641406,0.436719,0.0,bare_numeric,4498
1900_jpg.rf.2a203ed34a56507334f91b0e259fae10,train,1,open_eye,0.05625,0.06875,0.0038671875000000004,0.8181818181818181,0.610938,0.625,0.05625,bare_numeric,4500
1900_jpg.rf.2a203ed34a56507334f91b0e259fae10,train,1,open_eye,0.042188,0.04375,0.001845725,0.964297142857143,0.592969,0.754687,0.05625,bare_numeric,4500
1900_jpg.rf.4c64b2669341f3d82c3308f48db48cca,train,1,open_eye,0.05625,0.06875,0.0038671875000000004,0.8181818181818181,0.389062,0.375,0.05625,bare_numeric,4502
1900_jpg.rf.4c64b2669341f3d82c3308f48db48cca,train,1,open_eye,0.042188,0.04375,0.001845725,0.964297142857143,0.407031,0.245312,0.05625,bare_numeric,4502
190546275_1_jpg.rf.32b4e323ee4b93365a68f9ba9b3b0a44,train,1,open_eye,0.129688,0.098437,0.012766097656,1.3174720887471174,0.683594,0.35625,0.129688,unmatched,4505
190546275_1_jpg.rf.32b4e323ee4b93365a68f9ba9b3b0a44,train,1,open_eye,0.098437,0.073438,0.007229016406,1.3404095972112529,0.914062,0.365625,0.129688,unmatched,4505
190546275_1_jpg.rf.43e697769bfadfdbb32007f4dae40275,train,1,open_eye,0.098437,0.129688,0.012766097656,0.7590293627783603,0.35625,0.316406,0.098437,unmatched,25997
190546275_1_jpg.rf.43e697769bfadfdbb32007f4dae40275,train,1,open_eye,0.073438,0.098437,0.007229016406,0.7460406148094721,0.365625,0.085938,0.098437,unmatched,25997
190620212_1_jpg.rf.045694fb2c6378a8d9448bf65302e0fd,train,1,open_eye,0.067187,0.039062,0.002624458594,1.7200092161179663,0.570312,0.399219,0.075,unmatched,4508
190620212_1_jpg.rf.045694fb2c6378a8d9448bf65302e0fd,train,1,open_eye,0.075,0.04375,0.00328125,1.7142857142857144,0.411719,0.428906,0.075,unmatched,4508
190_jpg.rf.1b90e649369afe766ee1c0c762c2baff,train,2,yawning,0.995313,0.584375,0.581636034375,1.7032094117647059,0.502344,0.485156,0.0,bare_numeric,4510
190_jpg.rf.7ff9d785975c3686e923c767831c2410,train,1,open_eye,0.109375,0.11875,0.012988281249999999,0.9210526315789475,0.557813,0.380469,0.109375,bare_numeric,4514
190_jpg.rf.7ff9d785975c3686e923c767831c2410,train,1,open_eye,0.078125,0.109375,0.008544921875,0.7142857142857143,0.341406,0.375,0.109375,bare_numeric,4514
190_jpg.rf.82347427f24ede8fc679b5bd37177923,train,2,yawning,1.0,0.61875,0.61875,1.6161616161616161,0.5,0.532813,0.0,bare_numeric,4513
190_jpg.rf.9c64b5bd2b32c50baf88a1e6afd85ce5,train,1,open_eye,0.109375,0.11875,0.012988281249999999,0.9210526315789475,0.557813,0.375781,0.109375,bare_numeric,4514
190_jpg.rf.9c64b5bd2b32c50baf88a1e6afd85ce5,train,1,open_eye,0.078125,0.109375,0.008544921875,0.7142857142857143,0.341406,0.371094,0.109375,bare_numeric,4514
190_jpg.rf.dd72e82f077759386249d2e6b1218bef,train,2,yawning,0.628125,0.971875,0.6104589843750001,0.6463022508038585,0.467187,0.485938,0.0,bare_numeric,4517
1913_jpg.rf.6f0b2a13b90adde792cc4cde2a3ac2f0,train,0,closed_eye,0.064062,0.05,0.0032031,1.2812399999999997,0.496094,0.421094,0.064062,bare_numeric,26014
1913_jpg.rf.6f0b2a13b90adde792cc4cde2a3ac2f0,train,1,open_eye,0.041406,0.048438,0.002005623828,0.8548247243899417,0.617188,0.432812,0.064062,bare_numeric,26014
1913_jpg.rf.760c346a022ed93ec765ab5969478659,train,1,open_eye,0.117969,0.113281,0.013363646289000001,1.0413838154677306,0.746875,0.351562,0.117969,bare_numeric,4523
1913_jpg.rf.83637342170c4a1cc1946d84c96c41be,train,0,closed_eye,0.10625,0.1375,0.014609375,0.7727272727272726,0.646094,0.485156,0.10625,bare_numeric,4524
1913_jpg.rf.87e6cddb33667a83d04110caa559bd19,train,0,closed_eye,0.05,0.064062,0.0032031,0.7804938965377292,0.578906,0.496094,0.05,bare_numeric,4527
1913_jpg.rf.87e6cddb33667a83d04110caa559bd19,train,1,open_eye,0.048438,0.042188,0.0020435023440000004,1.1481463923390538,0.567187,0.617188,0.05,bare_numeric,4527
1914_jpg.rf.e9a5b33d055c5717771f95371438a2c5,train,1,open_eye,0.1625,0.121875,0.0198046875,1.3333333333333335,0.513281,0.352344,0.1625,bare_numeric,4531
1914_jpg.rf.e9a5b33d055c5717771f95371438a2c5,train,1,open_eye,0.113281,0.095312,0.010797038672,1.1885282021151589,0.7625,0.383594,0.1625,bare_numeric,4531
1916_jpg.rf.8ad108e9e1da6984f80aae0c93772431,train,1,open_eye,0.149219,0.121875,0.018186065624999997,1.2243610256410256,0.579688,0.394531,0.149219,bare_numeric,39693
1916_jpg.rf.8ad108e9e1da6984f80aae0c93772431,train,1,open_eye,0.079687,0.103906,0.008279957421999998,0.7669143264104094,0.824219,0.435937,0.149219,bare_numeric,39693
191895648_1_jpg.rf.3824a0314a2009b2be41960d588c2012,train,1,open_eye,0.05625,0.107813,0.006064481250000001,0.5217367107862688,0.742969,0.454688,0.05625,unmatched,4534
191895648_1_jpg.rf.3824a0314a2009b2be41960d588c2012,train,1,open_eye,0.05,0.085938,0.0042969,0.58181479671391,0.71875,0.658594,0.05625,unmatched,4534
191895648_1_jpg.rf.4164f1ae9e4eee46adadb66053b63844,train,1,open_eye,0.107813,0.05625,0.006064481250000001,1.9166755555555557,0.454688,0.257031,0.107813,unmatched,4535
191895648_1_jpg.rf.4164f1ae9e4eee46adadb66053b63844,train,1,open_eye,0.085938,0.05,0.0042969,1.7187599999999998,0.658594,0.28125,0.107813,unmatched,4535
191895648_1_jpg.rf.801453bcded8cbbb6645abae8d02bb9e,train,1,open_eye,0.05625,0.107813,0.006064481250000001,0.5217367107862688,0.257031,0.545312,0.05625,unmatched,4536
191895648_1_jpg.rf.801453bcded8cbbb6645abae8d02bb9e,train,1,open_eye,0.05,0.085938,0.0042969,0.58181479671391,0.28125,0.341406,0.05625,unmatched,4536
191_jpg.rf.35f9066aad6fbb2fc342cc6c260faec7,train,1,open_eye,0.66875,1.0,0.66875,0.66875,0.457031,0.5,0.66875,bare_numeric,4537
191_jpg.rf.84f0d008d5b1f612460decf09df2b232,train,1,open_eye,1.0,0.65,0.65,1.5384615384615383,0.5,0.541406,1.0,bare_numeric,4538
191_jpg.rf.b97c28cb19c75431dbd9b8b5b736c484,train,0,closed_eye,0.135937,0.119531,0.016248685547,1.1372530975228183,0.405469,0.398438,0.135937,bare_numeric,12454
191_jpg.rf.b97c28cb19c75431dbd9b8b5b736c484,train,0,closed_eye,0.089063,0.089063,0.007932217969,1.0,0.657813,0.389062,0.135937,bare_numeric,12454
192_jpg.rf.16355dbf9bafbc536974e16b92f755d2,train,2,yawning,1.0,0.601562,0.601562,1.6623390440220625,0.5,0.492969,0.0,bare_numeric,4541
192_jpg.rf.66b60e942050210a721d67056355a28d,train,2,yawning,1.0,0.601562,0.601562,1.6623390440220625,0.5,0.489844,0.0,bare_numeric,4542
192_jpg.rf.68aa8756ad4a15bb007e8121e438eac3,train,2,yawning,1.0,0.559375,0.559375,1.787709497206704,0.5,0.51875,0.0,bare_numeric,4543
1931_jpg.rf.4c2a212d154fcba860cd289754a15c51,train,1,open_eye,0.051562,0.065625,0.00338375625,0.7857066666666666,0.522656,0.483594,0.051562,bare_numeric,4551
1931_jpg.rf.4c2a212d154fcba860cd289754a15c51,train,1,open_eye,0.051562,0.057813,0.002980953906,0.8918755297251482,0.517969,0.605469,0.051562,bare_numeric,4551
1932_jpg.rf.adb874084d924ef8eb66667f84675fec,train,1,open_eye,0.060937,0.0375,0.0022851374999999998,1.6249866666666666,0.705469,0.369531,0.08125,bare_numeric,4591
1932_jpg.rf.adb874084d924ef8eb66667f84675fec,train,1,open_eye,0.08125,0.0375,0.003046875,2.166666666666667,0.563281,0.380469,0.08125,bare_numeric,4591
1932_jpg.rf.e5d3c8ae6920228c88e1fc6828396bdc,train,1,open_eye,0.0375,0.060937,0.0022851374999999998,0.6153896647357107,0.369531,0.294531,0.0375,bare_numeric,4589
1932_jpg.rf.e5d3c8ae6920228c88e1fc6828396bdc,train,1,open_eye,0.0375,0.08125,0.003046875,0.4615384615384615,0.380469,0.436719,0.0375,bare_numeric,4589
1933_jpg.rf.d14d347d921f5e5a22399b0e7c9a5601,train,1,open_eye,0.1625,0.098437,0.0159960125,1.6508020358198645,0.628906,0.192188,0.1625,bare_numeric,4557
1933_jpg.rf.d14d347d921f5e5a22399b0e7c9a5601,train,1,open_eye,0.117969,0.083594,0.009861500586,1.4112137234729765,0.889844,0.148438,0.1625,bare_numeric,4557
1936_jpg.rf.c726f4ba15fb205dcf74afe88e7795d2,train,1,open_eye,0.157812,0.092188,0.014548372656000001,1.7118496984423135,0.649219,0.233594,0.157812,bare_numeric,4559
1936_jpg.rf.c726f4ba15fb205dcf74afe88e7795d2,train,1,open_eye,0.095312,0.077344,0.007371811327999999,1.232312784443525,0.896875,0.184375,0.157812,bare_numeric,4559
1936_jpg.rf.f4b9163e08e37c07a76ecacc62fd2bba,train,1,open_eye,0.034375,0.054688,0.0018799,0.6285656816851961,0.653906,0.698438,0.034375,bare_numeric,4567
1936_jpg.rf.f4b9163e08e37c07a76ecacc62fd2bba,train,1,open_eye,0.034375,0.070312,0.002416975,0.4888923654568211,0.635938,0.575781,0.034375,bare_numeric,4567
1937_jpg.rf.2ea831c6ace7c30fddce5fa54a7c0b22,train,1,open_eye,0.121875,0.159375,0.019423828124999997,0.7647058823529412,0.235156,0.342187,0.121875,bare_numeric,4564
1937_jpg.rf.2ea831c6ace7c30fddce5fa54a7c0b22,train,1,open_eye,0.1,0.148438,0.014843799999999999,0.6736819412818821,0.159375,0.082812,0.121875,bare_numeric,4564
1937_jpg.rf.537adc0e25e305d2a3cfd8b216ba07af,train,1,open_eye,0.125,0.160938,0.02011725,0.7766966160881831,0.189062,0.361719,0.125,bare_numeric,4565
1937_jpg.rf.537adc0e25e305d2a3cfd8b216ba07af,train,1,open_eye,0.1,0.15,0.015,0.6666666666666667,0.111719,0.1,0.125,bare_numeric,4565
1937_jpg.rf.afeb1aca74141ffd000ae4226d449407,train,1,open_eye,0.159375,0.121875,0.019423828124999997,1.3076923076923077,0.375781,0.226562,0.159375,bare_numeric,4568
1937_jpg.rf.afeb1aca74141ffd000ae4226d449407,train,1,open_eye,0.148438,0.1,0.014843799999999999,1.4843799999999998,0.115625,0.150781,0.159375,bare_numeric,4568
193929298_1_jpg.rf.4a0365cdcfafddf65d2a709ec1f45c36,train,0,closed_eye,0.089063,0.257812,0.022961510156,0.34545715482599726,0.272656,0.313281,0.089063,unmatched,4569
193929298_1_jpg.rf.4a0365cdcfafddf65d2a709ec1f45c36,train,0,closed_eye,0.08125,0.1875,0.015234375000000001,0.43333333333333335,0.3125,0.789844,0.089063,unmatched,4569
193929298_1_jpg.rf.629aab5e0c1ecc27ffc443a2bc144a73,train,0,closed_eye,0.259375,0.090625,0.023505859375,2.8620689655172415,0.675,0.260156,0.259375,unmatched,4570
193929298_1_jpg.rf.629aab5e0c1ecc27ffc443a2bc144a73,train,0,closed_eye,0.1875,0.08125,0.015234375000000001,2.3076923076923075,0.195312,0.300781,0.259375,unmatched,4570
193929298_1_jpg.rf.9b855fbc856d22567b95ba02aee90ecd,train,0,closed_eye,0.095312,0.275,0.0262108,0.34658909090909085,0.297656,0.332031,0.095312,unmatched,4571
193929298_1_jpg.rf.9b855fbc856d22567b95ba02aee90ecd,train,0,closed_eye,0.085938,0.2,0.0171876,0.42968999999999996,0.340625,0.842187,0.095312,unmatched,4571
193_jpg.rf.06898ed013ccfb6c932bd62da66464e1,train,2,yawning,0.613281,0.591406,0.36269806308599994,1.0369881266000007,0.434375,0.3125,0.0,bare_numeric,4572
193_jpg.rf.0783d5d43e7bd66cfe282ff58217a31a,train,2,yawning,0.590625,0.6125,0.3617578125,0.9642857142857142,0.3125,0.565625,0.0,bare_numeric,4581
193_jpg.rf.0ec5b9b025ab29dff5bb41f54283f458,train,2,yawning,0.6125,0.590625,0.3617578125,1.0370370370370372,0.434375,0.3125,0.0,bare_numeric,4575
193_jpg.rf.4195dea07eac944269137cb741b663f2,train,2,yawning,0.590625,0.6125,0.3617578125,0.9642857142857142,0.6875,0.434375,0.0,bare_numeric,4587
193_jpg.rf.8f6de4c2a68111da9f748c8baa6808cf,train,2,yawning,0.590625,0.6125,0.3617578125,0.9642857142857142,0.3125,0.565625,0.0,bare_numeric,4581
193_jpg.rf.95d5b4e726ba1b203839ef14383a8786,train,2,yawning,1.0,0.548438,0.548438,1.8233601610391694,0.5,0.480469,0.0,bare_numeric,6547
193_jpg.rf.c40c8fc9f74eee30fde00c05ae578477,train,2,yawning,1.0,0.5375,0.5375,1.8604651162790697,0.5,0.5125,0.0,bare_numeric,4585
1946_jpg.rf.6953e463d196b446fe561654b4ca65b7,train,1,open_eye,0.164844,0.077344,0.012749694336,2.1313094745552337,0.65,0.282813,0.164844,bare_numeric,4590
1946_jpg.rf.6953e463d196b446fe561654b4ca65b7,train,1,open_eye,0.121875,0.085938,0.01047369375,1.4181735669901556,0.907813,0.215625,0.164844,bare_numeric,4590
194833666_1_jpg.rf.0b57399e98e51db52bb85d3ad24f0d70,train,1,open_eye,0.084375,0.048438,0.004086956250000001,1.7419175027870681,0.620313,0.401562,0.084375,unmatched,4595
194833666_1_jpg.rf.0b57399e98e51db52bb85d3ad24f0d70,train,1,open_eye,0.073438,0.04375,0.0032129125,1.6785828571428574,0.432812,0.407031,0.084375,unmatched,4595
194833666_1_jpg.rf.4259fba7093deaf1bdc6bb3ce3022934,train,1,open_eye,0.048438,0.084375,0.004086956250000001,0.57408,0.401562,0.379688,0.048438,unmatched,4594
194833666_1_jpg.rf.4259fba7093deaf1bdc6bb3ce3022934,train,1,open_eye,0.04375,0.073438,0.0032129125,0.5957406247446825,0.407031,0.567187,0.048438,unmatched,4594
194_jpg.rf.1aa420a1d7713ff7a1577a382cb17485,train,2,yawning,1.0,0.723437,0.723437,1.3822903722093285,0.5,0.382812,0.0,bare_numeric,4596
194_jpg.rf.ea1ab62eb95f0a0b9e4d8573d1c868ce,train,2,yawning,0.71875,1.0,0.71875,0.71875,0.575,0.5,0.0,bare_numeric,4603
195_jpg.rf.2a9714f28abc6777c8ea2aed56a2c93d,train,1,open_eye,0.039062,0.078125,0.0030517187499999997,0.4999936,0.019531,0.78125,0.039062,bare_numeric,4604
195_jpg.rf.4bce106e58da66693a9ae488b2b197c8,train,1,open_eye,0.08125,0.021875,0.0017773437499999998,3.714285714285715,0.741406,0.011719,0.08125,bare_numeric,4606
195_jpg.rf.624a1e349afbba5d0a0b679238aad08d,train,2,yawning,0.640625,1.0,0.640625,0.640625,0.410938,0.5,0.0,bare_numeric,4607
195_jpg.rf.665250a1e77194581faaf1e93254f920,train,1,open_eye,0.0375,0.076563,0.0028711125,0.489792719721014,0.980469,0.753125,0.0375,bare_numeric,4608
195_jpg.rf.b91ca8c9a840ec4b773e414c50f5c962,train,1,open_eye,0.05,0.065625,0.0032812500000000003,0.7619047619047619,0.221094,0.557813,0.051562,bare_numeric,30497
195_jpg.rf.b91ca8c9a840ec4b773e414c50f5c962,train,1,open_eye,0.051562,0.0375,0.0019335749999999999,1.3749866666666666,0.252344,0.628125,0.051562,bare_numeric,30497
195_jpg.rf.cae2eb2b158cd763857ac5c2ae5367ac,train,1,open_eye,0.066406,0.05,0.0033203000000000004,1.32812,0.442188,0.221094,0.066406,bare_numeric,30491
195_jpg.rf.cae2eb2b158cd763857ac5c2ae5367ac,train,1,open_eye,0.0375,0.051562,0.0019335749999999999,0.7272797796827121,0.371875,0.252344,0.066406,bare_numeric,30491
195_jpg.rf.dcbe59a88cd0b4c3869b122135fdad7f,train,1,open_eye,0.05,0.065625,0.0032812500000000003,0.7619047619047619,0.778906,0.442188,0.051562,bare_numeric,30498
195_jpg.rf.dcbe59a88cd0b4c3869b122135fdad7f,train,1,open_eye,0.051562,0.0375,0.0019335749999999999,1.3749866666666666,0.747656,0.371875,0.051562,bare_numeric,30498
195_jpg.rf.e26e0662c70b8f65c0ca938709f51414,train,2,yawning,1.0,0.665625,0.665625,1.5023474178403755,0.5,0.585938,0.0,bare_numeric,4613
196066281_1_jpg.rf.0933dd762d1ac7481ae18958105fcf22,train,1,open_eye,0.0375,0.070312,0.0026367,0.5333371259528956,0.609375,0.425781,0.0375,unmatched,4620
