image_id,source_dataset,original_path,subject_id,video_id,session_id,split,visual_group_id,class_count,classes_present,n_closed,n_open,n_yawn,image_width,image_height,max_eye_box_width,quality_status,annotation_status,lighting_condition,gray_flag,brightness,blur_var,blur_status,glasses_status,reason_code,reason,decision
000001_jpg.rf.1ebaf589306e69967f1640ae414e577f,bare_numeric,C:\mini_yolo\dataset\images\train\000001_jpg.rf.1ebaf589306e69967f1640ae414e577f.jpg,unknown,unknown,unknown,train,24716,1,open_eye,0,1,0,640,640,0.7734,ok,over_tau,normal_daylight,rgb,103.07,475.96,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_375_jpg.rf.cc5ac3ae439d092e3ef460505e27e2fd,bare_numeric,C:\mini_yolo\dataset\images\train\_375_jpg.rf.cc5ac3ae439d092e3ef460505e27e2fd.jpg,unknown,unknown,unknown,train,15824,1,closed_eye,1,0,0,640,640,0.5984,ok,over_tau,low_light,rgb,75.44,2.69,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_375_jpg.rf.f90d49509b3f4ef6e7e1e3a26126953e,bare_numeric,C:\mini_yolo\dataset\images\train\_375_jpg.rf.f90d49509b3f4ef6e7e1e3a26126953e.jpg,unknown,unknown,unknown,train,15825,1,open_eye,0,1,0,640,640,0.8812,ok,over_tau,normal_daylight,rgb,109.03,197.63,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_375_jpg.rf.ff3289fae2e40814d8744f4c17ceee16,bare_numeric,C:\mini_yolo\dataset\images\train\_375_jpg.rf.ff3289fae2e40814d8744f4c17ceee16.jpg,unknown,unknown,unknown,train,15826,1,open_eye,0,1,0,640,640,0.85,ok,over_tau,normal_daylight,rgb,110.01,192.09,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_376_jpg.rf.1468f061e6c77aef65f6a22af2ecf63c,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.1468f061e6c77aef65f6a22af2ecf63c.jpg,unknown,unknown,unknown,train,15827,1,closed_eye,1,0,0,640,640,0.3984,ok,eye_scale,low_light,rgb,80.84,40.85,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
_376_jpg.rf.1b292e0d2370d07305029dccf38bea70,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.1b292e0d2370d07305029dccf38bea70.jpg,unknown,unknown,unknown,train,15828,1,closed_eye,1,0,0,640,640,1.0,ok,over_tau,low_light,rgb,81.09,2.89,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_376_jpg.rf.22543871209b4891877e23312124ce38,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.22543871209b4891877e23312124ce38.jpg,unknown,unknown,unknown,train,15841,1,closed_eye,1,0,0,640,640,0.6969,ok,over_tau,low_light,rgb,96.15,11627.7,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_376_jpg.rf.3c2077be28bc5d7d7ddd84f697aee66b,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.3c2077be28bc5d7d7ddd84f697aee66b.jpg,unknown,unknown,unknown,train,15831,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,low_light,rgb,86.51,5.47,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_376_jpg.rf.4cb9d7da83f2e3114e0f8887d42fcf75,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.4cb9d7da83f2e3114e0f8887d42fcf75.jpg,unknown,unknown,unknown,train,15838,1,open_eye,0,1,0,640,640,0.7859,ok,over_tau,normal_daylight,rgb,112.86,15566.45,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_376_jpg.rf.512a683e66ca8f75aea736737102df3b,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.512a683e66ca8f75aea736737102df3b.jpg,unknown,unknown,unknown,train,15833,1,closed_eye,1,0,0,640,640,0.6719,ok,over_tau,low_light,rgb,80.28,41.35,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_376_jpg.rf.86d0c6f382dec4bd44ac30c3eea86c7f,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.86d0c6f382dec4bd44ac30c3eea86c7f.jpg,unknown,unknown,unknown,train,15836,1,closed_eye,1,0,0,640,640,0.4109,ok,over_tau,low_light,rgb,80.44,40.77,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_376_jpg.rf.c25d83890504742635f6fcd65600313a,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.c25d83890504742635f6fcd65600313a.jpg,unknown,unknown,unknown,train,15839,1,closed_eye,1,0,0,640,640,0.3906,ok,eye_scale,low_light,rgb,95.51,8205.59,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
_376_jpg.rf.d4e16623ebbf7012dc92a93aa316a68b,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.d4e16623ebbf7012dc92a93aa316a68b.jpg,unknown,unknown,unknown,train,15840,1,open_eye,0,1,0,640,640,0.3297,ok,eye_scale,normal_daylight,rgb,112.44,11131.76,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
_376_jpg.rf.edf2d933f3a0e0430524a736ce2f3e87,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.edf2d933f3a0e0430524a736ce2f3e87.jpg,unknown,unknown,unknown,train,15842,1,closed_eye,1,0,0,640,640,0.4719,ok,over_tau,low_light,rgb,95.35,4451.77,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_376_jpg.rf.f10590b7deda8e3527f93caa4b675345,bare_numeric,C:\mini_yolo\dataset\images\train\_376_jpg.rf.f10590b7deda8e3527f93caa4b675345.jpg,unknown,unknown,unknown,train,15843,1,closed_eye,1,0,0,640,640,0.65,ok,over_tau,low_light,rgb,79.37,44.13,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_377_jpg.rf.0ca4ebc62ffd42f6e924905e873f21fb,bare_numeric,C:\mini_yolo\dataset\images\train\_377_jpg.rf.0ca4ebc62ffd42f6e924905e873f21fb.jpg,unknown,unknown,unknown,train,15844,1,open_eye,0,1,0,640,640,0.8094,ok,over_tau,low_light,rgb,67.8,52.23,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_377_jpg.rf.5e077d222bfc9cf37687bda8dc1d6de2,bare_numeric,C:\mini_yolo\dataset\images\train\_377_jpg.rf.5e077d222bfc9cf37687bda8dc1d6de2.jpg,unknown,unknown,unknown,train,28950,1,open_eye,0,1,0,640,640,0.6516,ok,over_tau,normal_daylight,rgb,107.76,6360.47,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_377_jpg.rf.78cb452113657611fc02984bb80f2191,bare_numeric,C:\mini_yolo\dataset\images\train\_377_jpg.rf.78cb452113657611fc02984bb80f2191.jpg,unknown,unknown,unknown,train,15846,1,open_eye,0,1,0,640,640,0.7969,ok,over_tau,low_light,rgb,67.18,31.71,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_377_jpg.rf.c3caccc938b45725e087d1e8fe6ad02f,bare_numeric,C:\mini_yolo\dataset\images\train\_377_jpg.rf.c3caccc938b45725e087d1e8fe6ad02f.jpg,unknown,unknown,unknown,train,15849,1,open_eye,0,1,0,640,640,0.9922,ok,over_tau,normal_daylight,rgb,108.5,16454.59,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_377_jpg.rf.cd975d63d3f28a07fdc2323b98abc06b,bare_numeric,C:\mini_yolo\dataset\images\train\_377_jpg.rf.cd975d63d3f28a07fdc2323b98abc06b.jpg,unknown,unknown,unknown,train,15848,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,low_light,rgb,66.77,3.42,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_377_jpg.rf.f75fbbde7fe77d70e0bc862edee0f0af,bare_numeric,C:\mini_yolo\dataset\images\train\_377_jpg.rf.f75fbbde7fe77d70e0bc862edee0f0af.jpg,unknown,unknown,unknown,train,15849,1,open_eye,0,1,0,640,640,0.9922,ok,over_tau,normal_daylight,rgb,107.67,2.6,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_378_jpg.rf.7b6074f61451447992ab04e89ba960b0,bare_numeric,C:\mini_yolo\dataset\images\train\_378_jpg.rf.7b6074f61451447992ab04e89ba960b0.jpg,unknown,unknown,unknown,train,28951,1,open_eye,0,1,0,640,640,0.5156,ok,over_tau,night_or_very_low_light,rgb,25.65,5872.39,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_378_jpg.rf.8c25a23867188b3d07b5a64b4d955e44,bare_numeric,C:\mini_yolo\dataset\images\train\_378_jpg.rf.8c25a23867188b3d07b5a64b4d955e44.jpg,unknown,unknown,unknown,train,15851,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,night_or_very_low_light,rgb,20.54,5.52,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_378_jpg.rf.c2eaceba55875d650ba58f70b9af7d99,bare_numeric,C:\mini_yolo\dataset\images\train\_378_jpg.rf.c2eaceba55875d650ba58f70b9af7d99.jpg,unknown,unknown,unknown,train,28952,1,open_eye,0,1,0,640,640,0.8258,ok,over_tau,night_or_very_low_light,rgb,24.61,3.11,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_378_jpg.rf.e3b39083428a2539e4d402fa33a757df,bare_numeric,C:\mini_yolo\dataset\images\train\_378_jpg.rf.e3b39083428a2539e4d402fa33a757df.jpg,unknown,unknown,unknown,train,15853,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,night_or_very_low_light,rgb,20.33,5.7,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_378_jpg.rf.e8903f6a703d6fd482f909e0b5a2199d,bare_numeric,C:\mini_yolo\dataset\images\train\_378_jpg.rf.e8903f6a703d6fd482f909e0b5a2199d.jpg,unknown,unknown,unknown,train,15854,1,open_eye,0,1,0,640,640,0.5156,ok,over_tau,night_or_very_low_light,rgb,29.14,23682.44,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_379_jpg.rf.199688a7af591004296c3cc2675be11d,bare_numeric,C:\mini_yolo\dataset\images\train\_379_jpg.rf.199688a7af591004296c3cc2675be11d.jpg,unknown,unknown,unknown,train,15855,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,low_light,rgb,68.13,94.33,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_379_jpg.rf.4578b8ba1451935a2f1365f00e76a3c8,bare_numeric,C:\mini_yolo\dataset\images\train\_379_jpg.rf.4578b8ba1451935a2f1365f00e76a3c8.jpg,unknown,unknown,unknown,train,15856,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,low_light,rgb,68.35,67.64,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_379_jpg.rf.963a3238a372efdb4a0528a36d790243,bare_numeric,C:\mini_yolo\dataset\images\train\_379_jpg.rf.963a3238a372efdb4a0528a36d790243.jpg,unknown,unknown,unknown,train,15857,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,low_light,rgb,69.38,13.43,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_37_jpg.rf.2cb82ca6ec62008d8d103dc9a822692f,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.2cb82ca6ec62008d8d103dc9a822692f.jpg,unknown,unknown,unknown,train,15858,1,closed_eye,1,0,0,640,640,0.3797,ok,eye_scale,low_light,rgb,95.21,37.48,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
_37_jpg.rf.2d5832eabb74b89250046115f882427c,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.2d5832eabb74b89250046115f882427c.jpg,unknown,unknown,unknown,train,15859,1,closed_eye,1,0,0,640,640,0.3281,ok,eye_scale,low_light,rgb,96.91,49.12,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
_37_jpg.rf.616f2a4efc391ec25f6e1fa62bca49da,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.616f2a4efc391ec25f6e1fa62bca49da.jpg,unknown,unknown,unknown,train,15862,1,closed_eye,1,0,0,640,640,0.857,ok,over_tau,low_light,rgb,64.06,11.41,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_37_jpg.rf.70eafc31149b7cc697b8b65b3a3048b4,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.70eafc31149b7cc697b8b65b3a3048b4.jpg,unknown,unknown,unknown,train,28953,1,open_eye,0,1,0,640,640,0.5953,ok,over_tau,normal_daylight,rgb,155.41,4951.75,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_37_jpg.rf.7eebfceeb42e2d5915d283618510d831,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.7eebfceeb42e2d5915d283618510d831.jpg,unknown,unknown,unknown,train,15862,1,closed_eye,1,0,0,640,640,0.8211,ok,over_tau,low_light,rgb,64.06,11.41,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_37_jpg.rf.8a4a4bf5dda002e9d6be39be79cb22b0,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.8a4a4bf5dda002e9d6be39be79cb22b0.jpg,unknown,unknown,unknown,train,18607,1,closed_eye,1,0,0,640,640,1.0,ok,over_tau,low_light,rgb,90.4,13.16,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_37_jpg.rf.964ea52f5e6b3c3ce824bbee3539db4d,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.964ea52f5e6b3c3ce824bbee3539db4d.jpg,unknown,unknown,unknown,train,15864,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,normal_daylight,rgb,121.4,39.32,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_37_jpg.rf.b2dad9d59509f8a6b772bb2bc364a4a8,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.b2dad9d59509f8a6b772bb2bc364a4a8.jpg,unknown,unknown,unknown,train,15867,1,closed_eye,1,0,0,640,640,0.3844,ok,eye_scale,low_light,rgb,64.29,2406.18,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
_37_jpg.rf.bcd1cf6478e5d0c26a0123972d113741,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.bcd1cf6478e5d0c26a0123972d113741.jpg,unknown,unknown,unknown,train,15867,1,closed_eye,1,0,0,640,640,0.3844,ok,eye_scale,low_light,rgb,66.96,20770.88,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
_37_jpg.rf.dfe9df905e109c27059b6bb974d7673c,bare_numeric,C:\mini_yolo\dataset\images\train\_37_jpg.rf.dfe9df905e109c27059b6bb974d7673c.jpg,unknown,unknown,unknown,train,15870,1,open_eye,0,1,0,640,640,0.4297,ok,over_tau,normal_daylight,rgb,155.07,6381.54,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_380_jpg.rf.14711990e620dbc1bfc4401c62455b21,bare_numeric,C:\mini_yolo\dataset\images\train\_380_jpg.rf.14711990e620dbc1bfc4401c62455b21.jpg,unknown,unknown,unknown,train,15874,1,open_eye,0,1,0,640,640,0.7375,ok,over_tau,low_light,rgb,83.06,1116.71,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_380_jpg.rf.1e887fb9f288ad710659fd88309ba73f,bare_numeric,C:\mini_yolo\dataset\images\train\_380_jpg.rf.1e887fb9f288ad710659fd88309ba73f.jpg,unknown,unknown,unknown,train,15872,1,open_eye,0,1,0,640,640,0.5453,ok,over_tau,low_light,rgb,84.76,18465.46,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_380_jpg.rf.7327b1d02bd339defe6fc67029cda43b,bare_numeric,C:\mini_yolo\dataset\images\train\_380_jpg.rf.7327b1d02bd339defe6fc67029cda43b.jpg,unknown,unknown,unknown,train,15875,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,low_light,rgb,71.23,25.68,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_381_jpg.rf.0be3bf914678b6632514e16f3fe5f4e6,bare_numeric,C:\mini_yolo\dataset\images\train\_381_jpg.rf.0be3bf914678b6632514e16f3fe5f4e6.jpg,unknown,unknown,unknown,train,15876,1,open_eye,0,1,0,640,640,0.825,ok,over_tau,low_light,rgb,82.76,73.4,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_381_jpg.rf.32f4e7763a981da8d1f68b87aa52f93e,bare_numeric,C:\mini_yolo\dataset\images\train\_381_jpg.rf.32f4e7763a981da8d1f68b87aa52f93e.jpg,unknown,unknown,unknown,train,15877,1,closed_eye,1,0,0,640,640,0.3906,ok,eye_scale,low_light,rgb,79.98,10255.67,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
_381_jpg.rf.3b1a059109a4ccae07ad308d4dcadda7,bare_numeric,C:\mini_yolo\dataset\images\train\_381_jpg.rf.3b1a059109a4ccae07ad308d4dcadda7.jpg,unknown,unknown,unknown,train,28955,1,open_eye,0,1,0,640,640,0.7078,ok,over_tau,low_light,rgb,92.16,9.98,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_381_jpg.rf.427b5821205d78745a486cf643320001,bare_numeric,C:\mini_yolo\dataset\images\train\_381_jpg.rf.427b5821205d78745a486cf643320001.jpg,unknown,unknown,unknown,train,15879,1,open_eye,0,1,0,640,640,0.3016,ok,eye_scale,low_light,rgb,93.03,11701.79,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
_381_jpg.rf.6a8255a31fd71ab08491c8a7c2bcda54,bare_numeric,C:\mini_yolo\dataset\images\train\_381_jpg.rf.6a8255a31fd71ab08491c8a7c2bcda54.jpg,unknown,unknown,unknown,train,28954,1,open_eye,0,1,0,640,640,0.6422,ok,over_tau,low_light,rgb,92.12,2086.83,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_381_jpg.rf.9428419fe1cfafb665090373997c84ed,bare_numeric,C:\mini_yolo\dataset\images\train\_381_jpg.rf.9428419fe1cfafb665090373997c84ed.jpg,unknown,unknown,unknown,train,15885,1,closed_eye,1,0,0,640,640,0.5875,ok,over_tau,low_light,rgb,78.88,3.52,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_382_jpg.rf.08d85991983ebc85263f3f00c94980dc,bare_numeric,C:\mini_yolo\dataset\images\train\_382_jpg.rf.08d85991983ebc85263f3f00c94980dc.jpg,unknown,unknown,unknown,train,15887,1,open_eye,0,1,0,640,640,0.6375,ok,over_tau,low_light,rgb,84.16,5241.47,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_382_jpg.rf.097988d8a87f9d8430217192ad66c9d9,bare_numeric,C:\mini_yolo\dataset\images\train\_382_jpg.rf.097988d8a87f9d8430217192ad66c9d9.jpg,unknown,unknown,unknown,train,15888,1,open_eye,0,1,0,640,640,0.8531,ok,over_tau,low_light,rgb,73.24,84.98,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_382_jpg.rf.5642ebb0d7feb1cc62c5b2f59032810f,bare_numeric,C:\mini_yolo\dataset\images\train\_382_jpg.rf.5642ebb0d7feb1cc62c5b2f59032810f.jpg,unknown,unknown,unknown,train,15890,1,open_eye,0,1,0,640,640,0.8961,ok,over_tau,low_light,rgb,83.79,9.42,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_382_jpg.rf.a242de5cb6a22f0bd51c41eea9fa0e1c,bare_numeric,C:\mini_yolo\dataset\images\train\_382_jpg.rf.a242de5cb6a22f0bd51c41eea9fa0e1c.jpg,unknown,unknown,unknown,train,15892,1,open_eye,0,1,0,640,640,0.8344,ok,over_tau,low_light,rgb,73.87,83.79,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_382_jpg.rf.f0b8470c61779822f994b99530dbb4cd,bare_numeric,C:\mini_yolo\dataset\images\train\_382_jpg.rf.f0b8470c61779822f994b99530dbb4cd.jpg,unknown,unknown,unknown,train,15895,1,open_eye,0,1,0,640,640,1.0,ok,over_tau,low_light,rgb,72.09,8.58,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_383_jpg.rf.6777252a927d61fcd906b0e5d2af58b1,bare_numeric,C:\mini_yolo\dataset\images\train\_383_jpg.rf.6777252a927d61fcd906b0e5d2af58b1.jpg,unknown,unknown,unknown,train,15899,1,open_eye,0,1,0,640,640,0.9516,ok,over_tau,normal_daylight,rgb,112.1,3.81,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_383_jpg.rf.9452d2bf6080f80f0faf6ddcb395216b,bare_numeric,C:\mini_yolo\dataset\images\train\_383_jpg.rf.9452d2bf6080f80f0faf6ddcb395216b.jpg,unknown,unknown,unknown,train,15900,1,open_eye,0,1,0,640,640,0.4531,ok,over_tau,normal_daylight,rgb,112.67,18466.01,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_383_jpg.rf.bf76e8bf8b80b6136c91400c922b1e1c,bare_numeric,C:\mini_yolo\dataset\images\train\_383_jpg.rf.bf76e8bf8b80b6136c91400c922b1e1c.jpg,unknown,unknown,unknown,train,15899,1,open_eye,0,1,0,640,640,0.7188,ok,over_tau,normal_daylight,rgb,112.1,3.82,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_383_jpg.rf.d37417928722fd13982b27fb8a5ec123,bare_numeric,C:\mini_yolo\dataset\images\train\_383_jpg.rf.d37417928722fd13982b27fb8a5ec123.jpg,unknown,unknown,unknown,train,15900,1,open_eye,0,1,0,640,640,0.4531,ok,over_tau,normal_daylight,rgb,112.12,6070.55,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
_384_jpg.rf.03faaf31fd2731ca6f4f4562347ea7c0,bare_numeric,C:\mini_yolo\dataset\images\train\_384_jpg.rf.03faaf31fd2731ca6f4f4562347ea7c0.jpg,unknown,unknown,unknown,train,15905,1,closed_eye,1,0,0,640,640,0.8836,ok,over_tau,low_light,rgb,70.65,11.19,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
