image_id,source_dataset,original_path,final_path,subject_id,video_id,session_id,split,visual_group_id,class_count,classes_present,n_closed,n_open,n_yawn,image_width,image_height,max_eye_box_width,quality_status,duplicate_status,annotation_status,lighting_condition,gray_flag,brightness,blur_var,blur_status,glasses_status,reason_code,reason
000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e,bare_numeric,C:\mini_yolo\dataset\images\train\000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e.jpg,C:\mini_yolo\dataset_final_v1\images\train\000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e.jpg,unknown,unknown,unknown,train,2,2,open_eye,0,2,0,640,640,0.1023,ok,unique,eye_scale,normal_daylight,rgb,146.86,594.26,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0186-jpg_face_1_jpg.rf.6d42c0d3a27b4b4ee358b69242b6d703,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0186-jpg_face_1_jpg.rf.6d42c0d3a27b4b4ee358b69242b6d703.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0186-jpg_face_1_jpg.rf.6d42c0d3a27b4b4ee358b69242b6d703.jpg,unknown,unknown,unknown,train,20343,2,closed_eye,2,0,0,640,640,0.2375,ok,unique,eye_scale,normal_daylight,grayscale_or_ir,107.27,222.01,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0186-jpg_face_1_jpg.rf.7e2d4fecac8b7ce6b62ab4178549b878,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0186-jpg_face_1_jpg.rf.7e2d4fecac8b7ce6b62ab4178549b878.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0186-jpg_face_1_jpg.rf.7e2d4fecac8b7ce6b62ab4178549b878.jpg,unknown,unknown,unknown,train,20344,2,closed_eye,2,0,0,640,640,0.25,ok,unique,eye_scale,normal_daylight,grayscale_or_ir,106.8,209.11,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0186-jpg_face_1_jpg.rf.9eafd0c6c52a68f4cd795f09dfbeaee8,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0186-jpg_face_1_jpg.rf.9eafd0c6c52a68f4cd795f09dfbeaee8.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0186-jpg_face_1_jpg.rf.9eafd0c6c52a68f4cd795f09dfbeaee8.jpg,unknown,unknown,unknown,train,20345,2,closed_eye,2,0,0,640,640,0.2266,ok,unique,eye_scale,normal_daylight,grayscale_or_ir,105.38,160.14,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0186-jpg_face_1_jpg.rf.c00ddd611e32c84040ba7846e8ead633,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0186-jpg_face_1_jpg.rf.c00ddd611e32c84040ba7846e8ead633.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0186-jpg_face_1_jpg.rf.c00ddd611e32c84040ba7846e8ead633.jpg,unknown,unknown,unknown,train,20346,2,closed_eye,2,0,0,640,640,0.1156,ok,unique,eye_scale,normal_daylight,grayscale_or_ir,107.44,7403.61,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0186-jpg_face_1_jpg.rf.c1b16ebf14666bbda14a7610631456f6,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0186-jpg_face_1_jpg.rf.c1b16ebf14666bbda14a7610631456f6.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0186-jpg_face_1_jpg.rf.c1b16ebf14666bbda14a7610631456f6.jpg,unknown,unknown,unknown,train,20347,2,closed_eye,2,0,0,640,640,0.2406,ok,intra_split_near_duplicate,eye_scale,normal_daylight,grayscale_or_ir,107.42,5233.52,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0189-jpg_face_1_jpg.rf.170cb87e0d10c7c002c43c2e4629a5c6,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0189-jpg_face_1_jpg.rf.170cb87e0d10c7c002c43c2e4629a5c6.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0189-jpg_face_1_jpg.rf.170cb87e0d10c7c002c43c2e4629a5c6.jpg,unknown,unknown,unknown,train,20348,2,closed_eye,2,0,0,640,640,0.1844,ok,unique,eye_scale,bright_or_backlit,rgb,194.83,257.51,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0189-jpg_face_1_jpg.rf.1dcc932f209e8bc252b011be2f1f7712,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0189-jpg_face_1_jpg.rf.1dcc932f209e8bc252b011be2f1f7712.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0189-jpg_face_1_jpg.rf.1dcc932f209e8bc252b011be2f1f7712.jpg,unknown,unknown,unknown,train,20358,2,closed_eye,2,0,0,640,640,0.2125,ok,unique,eye_scale,normal_daylight,rgb,141.84,45.98,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0189-jpg_face_1_jpg.rf.46444145e0a7f7fece29ea0f87fc22a4,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0189-jpg_face_1_jpg.rf.46444145e0a7f7fece29ea0f87fc22a4.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0189-jpg_face_1_jpg.rf.46444145e0a7f7fece29ea0f87fc22a4.jpg,unknown,unknown,unknown,train,20351,2,closed_eye,2,0,0,640,640,0.3141,ok,unique,eye_scale,normal_daylight,rgb,168.78,86.17,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0189-jpg_face_1_jpg.rf.4f942dd89c68e67b1900beea59bda6e8,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0189-jpg_face_1_jpg.rf.4f942dd89c68e67b1900beea59bda6e8.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0189-jpg_face_1_jpg.rf.4f942dd89c68e67b1900beea59bda6e8.jpg,unknown,unknown,unknown,train,20352,2,closed_eye,2,0,0,640,640,0.1781,ok,unique,eye_scale,bright_or_backlit,rgb,193.67,282.32,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0189-jpg_face_1_jpg.rf.620c2b60ef38422114e64e4df5badf96,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0189-jpg_face_1_jpg.rf.620c2b60ef38422114e64e4df5badf96.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0189-jpg_face_1_jpg.rf.620c2b60ef38422114e64e4df5badf96.jpg,unknown,unknown,unknown,train,20354,2,closed_eye,2,0,0,640,640,0.0875,ok,unique,eye_scale,normal_daylight,rgb,141.55,4548.26,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0189-jpg_face_1_jpg.rf.a149dc9e3bcf2dd211c49e2c8f7e888c,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0189-jpg_face_1_jpg.rf.a149dc9e3bcf2dd211c49e2c8f7e888c.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0189-jpg_face_1_jpg.rf.a149dc9e3bcf2dd211c49e2c8f7e888c.jpg,unknown,unknown,unknown,train,20356,2,closed_eye,2,0,0,640,640,0.1141,ok,unique,eye_scale,normal_daylight,rgb,141.44,6838.65,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0189-jpg_face_1_jpg.rf.ce99bb095d8d77c9c5c5dd0951fb0b63,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0189-jpg_face_1_jpg.rf.ce99bb095d8d77c9c5c5dd0951fb0b63.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0189-jpg_face_1_jpg.rf.ce99bb095d8d77c9c5c5dd0951fb0b63.jpg,unknown,unknown,unknown,train,20357,2,closed_eye,2,0,0,640,640,0.3187,ok,unique,eye_scale,normal_daylight,rgb,101.48,44.14,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0189-jpg_face_1_jpg.rf.ec5ffe8715609600a203fb38952a3dc5,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0189-jpg_face_1_jpg.rf.ec5ffe8715609600a203fb38952a3dc5.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0189-jpg_face_1_jpg.rf.ec5ffe8715609600a203fb38952a3dc5.jpg,unknown,unknown,unknown,train,20359,2,closed_eye,2,0,0,640,640,0.1922,ok,unique,eye_scale,bright_or_backlit,rgb,196.53,304.54,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0191-jpg_face_1_jpg.rf.1d7118e5b9c9221befde11abfcb6c0ce,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0191-jpg_face_1_jpg.rf.1d7118e5b9c9221befde11abfcb6c0ce.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0191-jpg_face_1_jpg.rf.1d7118e5b9c9221befde11abfcb6c0ce.jpg,unknown,unknown,unknown,train,20360,1,closed_eye,1,0,0,640,640,0.2344,ok,unique,eye_scale,normal_daylight,rgb,142.51,168.73,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0191-jpg_face_1_jpg.rf.28e18638927aa8ccd8fe7e119f8c5626,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0191-jpg_face_1_jpg.rf.28e18638927aa8ccd8fe7e119f8c5626.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0191-jpg_face_1_jpg.rf.28e18638927aa8ccd8fe7e119f8c5626.jpg,unknown,unknown,unknown,train,20365,1,closed_eye,1,0,0,640,640,0.2906,ok,unique,eye_scale,normal_daylight,rgb,126.36,31.28,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0191-jpg_face_1_jpg.rf.75e6b8f76f53313db78cabf73306917f,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0191-jpg_face_1_jpg.rf.75e6b8f76f53313db78cabf73306917f.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0191-jpg_face_1_jpg.rf.75e6b8f76f53313db78cabf73306917f.jpg,unknown,unknown,unknown,train,20367,1,closed_eye,1,0,0,640,640,0.2203,ok,unique,eye_scale,normal_daylight,rgb,142.61,118.33,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0191-jpg_face_1_jpg.rf.7673c623fd7e3d76bf39b77e4b4769cc,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0191-jpg_face_1_jpg.rf.7673c623fd7e3d76bf39b77e4b4769cc.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0191-jpg_face_1_jpg.rf.7673c623fd7e3d76bf39b77e4b4769cc.jpg,unknown,unknown,unknown,train,20368,1,closed_eye,1,0,0,640,640,0.1062,ok,unique,eye_scale,normal_daylight,rgb,126.19,7793.2,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0191-jpg_face_1_jpg.rf.bd9962f79bbe5ce41ddf4002b8fcc021,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0191-jpg_face_1_jpg.rf.bd9962f79bbe5ce41ddf4002b8fcc021.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0191-jpg_face_1_jpg.rf.bd9962f79bbe5ce41ddf4002b8fcc021.jpg,unknown,unknown,unknown,train,20369,1,closed_eye,1,0,0,640,640,0.3094,ok,unique,eye_scale,low_light,rgb,64.08,30.29,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0192-jpg_face_1_jpg.rf.1bdfbdd4b97dffc52887d19b324c052e,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0192-jpg_face_1_jpg.rf.1bdfbdd4b97dffc52887d19b324c052e.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0192-jpg_face_1_jpg.rf.1bdfbdd4b97dffc52887d19b324c052e.jpg,unknown,unknown,unknown,train,20374,2,closed_eye,2,0,0,640,640,0.2102,ok,unique,eye_scale,low_light,rgb,92.82,12.01,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0192-jpg_face_1_jpg.rf.86aa961795d1564b6561c2e980baecae,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0192-jpg_face_1_jpg.rf.86aa961795d1564b6561c2e980baecae.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0192-jpg_face_1_jpg.rf.86aa961795d1564b6561c2e980baecae.jpg,unknown,unknown,unknown,train,20372,2,closed_eye,2,0,0,640,640,0.2203,ok,unique,eye_scale,night_or_very_low_light,rgb,57.27,19.42,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0192-jpg_face_1_jpg.rf.d2e8fa4f3ffdaf591934de6300cf6ee4,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0192-jpg_face_1_jpg.rf.d2e8fa4f3ffdaf591934de6300cf6ee4.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0192-jpg_face_1_jpg.rf.d2e8fa4f3ffdaf591934de6300cf6ee4.jpg,unknown,unknown,unknown,train,20376,2,closed_eye,2,0,0,640,640,0.225,ok,unique,eye_scale,night_or_very_low_light,rgb,34.25,11.03,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0193-jpg_face_1_jpg.rf.bf85e7633588fbef5758f9f15a89e509,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0193-jpg_face_1_jpg.rf.bf85e7633588fbef5758f9f15a89e509.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0193-jpg_face_1_jpg.rf.bf85e7633588fbef5758f9f15a89e509.jpg,unknown,unknown,unknown,train,20378,2,closed_eye,2,0,0,640,640,0.175,ok,unique,eye_scale,bright_or_backlit,grayscale_or_ir,192.74,377.66,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0193-jpg_face_1_jpg.rf.ec072d93c2f9a7a0a6aea54a778c308d,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0193-jpg_face_1_jpg.rf.ec072d93c2f9a7a0a6aea54a778c308d.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0193-jpg_face_1_jpg.rf.ec072d93c2f9a7a0a6aea54a778c308d.jpg,unknown,unknown,unknown,train,20379,2,closed_eye,2,0,0,640,640,0.1719,ok,unique,eye_scale,bright_or_backlit,grayscale_or_ir,193.55,378.76,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0195-jpg_face_1_jpg.rf.25b0fa52260c8acbd92ff163372562a6,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0195-jpg_face_1_jpg.rf.25b0fa52260c8acbd92ff163372562a6.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0195-jpg_face_1_jpg.rf.25b0fa52260c8acbd92ff163372562a6.jpg,unknown,unknown,unknown,train,20381,2,closed_eye,2,0,0,640,640,0.2313,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,101.19,11.9,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0195-jpg_face_1_jpg.rf.38e5bd754dc5aca4cf4f2522b479a9a7,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0195-jpg_face_1_jpg.rf.38e5bd754dc5aca4cf4f2522b479a9a7.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0195-jpg_face_1_jpg.rf.38e5bd754dc5aca4cf4f2522b479a9a7.jpg,unknown,unknown,unknown,train,20381,2,closed_eye,2,0,0,640,640,0.2313,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,101.02,11.96,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0195-jpg_face_1_jpg.rf.6626d4d400c6b5de592c9a57e7a78d41,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0195-jpg_face_1_jpg.rf.6626d4d400c6b5de592c9a57e7a78d41.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0195-jpg_face_1_jpg.rf.6626d4d400c6b5de592c9a57e7a78d41.jpg,unknown,unknown,unknown,train,20382,2,closed_eye,2,0,0,640,640,0.2469,ok,unique,eye_scale,low_light,rgb,97.48,38.4,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0195-jpg_face_1_jpg.rf.971ecca2871acbe2606aa6585f39817a,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0195-jpg_face_1_jpg.rf.971ecca2871acbe2606aa6585f39817a.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0195-jpg_face_1_jpg.rf.971ecca2871acbe2606aa6585f39817a.jpg,unknown,unknown,unknown,train,20383,2,closed_eye,2,0,0,640,640,0.1031,ok,unique,eye_scale,normal_daylight,rgb,101.57,9142.67,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0195-jpg_face_1_jpg.rf.ba5d38d873acc837aba14a2a24911a0f,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0195-jpg_face_1_jpg.rf.ba5d38d873acc837aba14a2a24911a0f.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0195-jpg_face_1_jpg.rf.ba5d38d873acc837aba14a2a24911a0f.jpg,unknown,unknown,unknown,train,20384,2,closed_eye,2,0,0,640,640,0.1031,ok,unique,eye_scale,normal_daylight,rgb,101.64,11850.91,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0195-jpg_face_1_jpg.rf.bf6253b706c036bda27c64f6d691e7f6,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0195-jpg_face_1_jpg.rf.bf6253b706c036bda27c64f6d691e7f6.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0195-jpg_face_1_jpg.rf.bf6253b706c036bda27c64f6d691e7f6.jpg,unknown,unknown,unknown,train,20385,2,closed_eye,2,0,0,640,640,0.2344,ok,unique,eye_scale,night_or_very_low_light,rgb,43.29,15.79,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0198-jpg_face_1_jpg.rf.18c3f2f9a90fc1d9369a57d167f934fc,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0198-jpg_face_1_jpg.rf.18c3f2f9a90fc1d9369a57d167f934fc.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0198-jpg_face_1_jpg.rf.18c3f2f9a90fc1d9369a57d167f934fc.jpg,unknown,unknown,unknown,train,20387,2,closed_eye,2,0,0,640,640,0.1703,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,172.56,234.54,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0198-jpg_face_1_jpg.rf.398aeea348b4cd76a19d8fbcdbcec1bd,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0198-jpg_face_1_jpg.rf.398aeea348b4cd76a19d8fbcdbcec1bd.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0198-jpg_face_1_jpg.rf.398aeea348b4cd76a19d8fbcdbcec1bd.jpg,unknown,unknown,unknown,train,20387,2,closed_eye,2,0,0,640,640,0.1766,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,172.51,235.49,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0198-jpg_face_1_jpg.rf.88b6d52308ea188124be36a007c0b2f4,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0198-jpg_face_1_jpg.rf.88b6d52308ea188124be36a007c0b2f4.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0198-jpg_face_1_jpg.rf.88b6d52308ea188124be36a007c0b2f4.jpg,unknown,unknown,unknown,train,20388,2,closed_eye,2,0,0,640,640,0.2359,ok,unique,eye_scale,normal_daylight,rgb,119.61,72.05,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0198-jpg_face_1_jpg.rf.8cb935757ce54774bb03be8a5aaacc98,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0198-jpg_face_1_jpg.rf.8cb935757ce54774bb03be8a5aaacc98.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0198-jpg_face_1_jpg.rf.8cb935757ce54774bb03be8a5aaacc98.jpg,unknown,unknown,unknown,train,20389,2,closed_eye,2,0,0,640,640,0.2391,ok,unique,eye_scale,normal_daylight,rgb,182.86,138.05,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0198-jpg_face_1_jpg.rf.fa7be1dbd90070a6371c07d78d6a94b8,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0198-jpg_face_1_jpg.rf.fa7be1dbd90070a6371c07d78d6a94b8.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0198-jpg_face_1_jpg.rf.fa7be1dbd90070a6371c07d78d6a94b8.jpg,unknown,unknown,unknown,train,20390,2,closed_eye,2,0,0,640,640,0.1734,ok,unique,eye_scale,normal_daylight,rgb,171.9,219.14,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0207-jpg_face_1_jpg.rf.5f40622d40d25d6a8a9cb6722417fb5d,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0207-jpg_face_1_jpg.rf.5f40622d40d25d6a8a9cb6722417fb5d.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0207-jpg_face_1_jpg.rf.5f40622d40d25d6a8a9cb6722417fb5d.jpg,unknown,unknown,unknown,train,20391,2,closed_eye,2,0,0,640,640,0.1797,ok,unique,eye_scale,low_light,rgb,85.48,55.01,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0207-jpg_face_1_jpg.rf.be2432e026fa18357baa96774981c828,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0207-jpg_face_1_jpg.rf.be2432e026fa18357baa96774981c828.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0207-jpg_face_1_jpg.rf.be2432e026fa18357baa96774981c828.jpg,unknown,unknown,unknown,train,20392,2,closed_eye,2,0,0,640,640,0.3078,ok,unique,eye_scale,low_light,rgb,77.64,8.57,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0207-jpg_face_2_jpg.rf.8a2cd3b7ceaed01d1d0c638cf495aae5,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0207-jpg_face_2_jpg.rf.8a2cd3b7ceaed01d1d0c638cf495aae5.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0207-jpg_face_2_jpg.rf.8a2cd3b7ceaed01d1d0c638cf495aae5.jpg,unknown,unknown,unknown,train,20394,2,closed_eye,2,0,0,640,640,0.1844,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,89.08,15419.2,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0207-jpg_face_2_jpg.rf.bb1bccda29b80502b981df68a9102e47,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0207-jpg_face_2_jpg.rf.bb1bccda29b80502b981df68a9102e47.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0207-jpg_face_2_jpg.rf.bb1bccda29b80502b981df68a9102e47.jpg,unknown,unknown,unknown,train,20394,2,closed_eye,2,0,0,640,640,0.1844,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,87.49,57.58,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0207-jpg_face_2_jpg.rf.ed5893ca306469ecf980e779015750cb,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0207-jpg_face_2_jpg.rf.ed5893ca306469ecf980e779015750cb.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0207-jpg_face_2_jpg.rf.ed5893ca306469ecf980e779015750cb.jpg,unknown,unknown,unknown,train,20395,2,closed_eye,2,0,0,640,640,0.0813,ok,unique,eye_scale,low_light,rgb,87.78,4452.01,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0208-jpg_face_1_jpg.rf.35c38ec1d46c0e362a259b095db6e3fd,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0208-jpg_face_1_jpg.rf.35c38ec1d46c0e362a259b095db6e3fd.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0208-jpg_face_1_jpg.rf.35c38ec1d46c0e362a259b095db6e3fd.jpg,unknown,unknown,unknown,train,20401,2,closed_eye,2,0,0,640,640,0.2437,ok,unique,eye_scale,night_or_very_low_light,rgb,42.48,7.18,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0208-jpg_face_1_jpg.rf.ab912ab938971adf630afcac1d767dca,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0208-jpg_face_1_jpg.rf.ab912ab938971adf630afcac1d767dca.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0208-jpg_face_1_jpg.rf.ab912ab938971adf630afcac1d767dca.jpg,unknown,unknown,unknown,train,20397,2,closed_eye,2,0,0,640,640,0.2625,ok,unique,eye_scale,night_or_very_low_light,rgb,6.62,1.48,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0208-jpg_face_1_jpg.rf.c5327c30c6a13d64c33b6fee898e3133,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0208-jpg_face_1_jpg.rf.c5327c30c6a13d64c33b6fee898e3133.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0208-jpg_face_1_jpg.rf.c5327c30c6a13d64c33b6fee898e3133.jpg,unknown,unknown,unknown,train,20398,2,closed_eye,2,0,0,640,640,0.1297,ok,unique,eye_scale,night_or_very_low_light,rgb,44.62,12653.7,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0208-jpg_face_1_jpg.rf.e5f4ba7b8a5f7a29943a61096a5c5f85,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0208-jpg_face_1_jpg.rf.e5f4ba7b8a5f7a29943a61096a5c5f85.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0208-jpg_face_1_jpg.rf.e5f4ba7b8a5f7a29943a61096a5c5f85.jpg,unknown,unknown,unknown,train,20400,2,closed_eye,2,0,0,640,640,0.2531,ok,unique,eye_scale,night_or_very_low_light,rgb,14.35,3.42,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0209-jpg_face_1_jpg.rf.4f9adc1adbcb8640c4530cb8ef08e037,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0209-jpg_face_1_jpg.rf.4f9adc1adbcb8640c4530cb8ef08e037.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0209-jpg_face_1_jpg.rf.4f9adc1adbcb8640c4530cb8ef08e037.jpg,unknown,unknown,unknown,train,20409,2,closed_eye,2,0,0,640,640,0.0938,ok,intra_split_near_duplicate,eye_scale,normal_daylight,grayscale_or_ir,186.4,5575.93,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
closed_eye_0209-jpg_face_1_jpg.rf.74bf31ec458e0808b52ac5e8df7d7b23,unmatched,C:\mini_yolo\dataset\images\train\closed_eye_0209-jpg_face_1_jpg.rf.74bf31ec458e0808b52ac5e8df7d7b23.jpg,C:\mini_yolo\dataset_final_v1\images\train\closed_eye_0209-jpg_face_1_jpg.rf.74bf31ec458e0808b52ac5e8df7d7b23.jpg,unknown,unknown,unknown,train,20408,2,closed_eye,2,0,0,640,640,0.1281,ok,intra_split_near_duplicate,eye_scale,normal_daylight,grayscale_or_ir,185.85,9092.21,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
